"Subject" "Activity" "variable" "avg"
"10914" "28" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.294433415745098
"10915" "29" "STANDING" "fBodyBodyAccJerkMag-mean" -0.989793892615385
"10916" "29" "SITTING" "fBodyBodyAccJerkMag-mean" -0.990093703833333
"10917" "29" "LAYING" "fBodyBodyAccJerkMag-mean" -0.993998275797101
"10918" "29" "WALKING" "fBodyBodyAccJerkMag-mean" -0.108978206490566
"10919" "29" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" 0.000448896304791667
"10920" "29" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.239108046693878
"10921" "30" "STANDING" "fBodyBodyAccJerkMag-mean" -0.953357615932203
"10922" "30" "SITTING" "fBodyBodyAccJerkMag-mean" -0.985826330967742
"10923" "30" "LAYING" "fBodyBodyAccJerkMag-mean" -0.969949269571429
"10924" "30" "WALKING" "fBodyBodyAccJerkMag-mean" -0.347180134692308
"10925" "30" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" -0.125961400367742
"10926" "30" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.549784890615385
"10927" "2" "STANDING" "fBodyBodyAccJerkMag-mean" -0.977065295555556
"10928" "2" "SITTING" "fBodyBodyAccJerkMag-mean" -0.983874698913043
"10929" "2" "LAYING" "fBodyBodyAccJerkMag-mean" -0.985374114791667
"10930" "2" "WALKING" "fBodyBodyAccJerkMag-mean" -0.169064352813559
"10931" "2" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" 0.222247409576596
"10932" "2" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.189511136902083
"10933" "4" "STANDING" "fBodyBodyAccJerkMag-mean" -0.956139283571429
"10934" "4" "SITTING" "fBodyBodyAccJerkMag-mean" -0.9625007338
"10935" "4" "LAYING" "fBodyBodyAccJerkMag-mean" -0.96228712537037
"10936" "4" "WALKING" "fBodyBodyAccJerkMag-mean" -0.318587811
"10937" "4" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" -0.175295286557778
"10938" "4" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.397406285
"10939" "9" "STANDING" "fBodyBodyAccJerkMag-mean" -0.963242884
"10940" "9" "SITTING" "fBodyBodyAccJerkMag-mean" -0.9530504408
"10941" "9" "LAYING" "fBodyBodyAccJerkMag-mean" -0.9543205856
"10942" "9" "WALKING" "fBodyBodyAccJerkMag-mean" -0.316870715576923
"10943" "9" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" 0.00716877883571429
"10944" "9" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.419533108571429
"10945" "10" "STANDING" "fBodyBodyAccJerkMag-mean" -0.951633690454545
"10946" "10" "SITTING" "fBodyBodyAccJerkMag-mean" -0.985900801111111
"10947" "10" "LAYING" "fBodyBodyAccJerkMag-mean" -0.968561121551724
"10948" "10" "WALKING" "fBodyBodyAccJerkMag-mean" 0.0205189516981132
"10949" "10" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" 0.156978047052632
"10950" "10" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.153553147382979
"10951" "12" "STANDING" "fBodyBodyAccJerkMag-mean" -0.960859009508197
"10952" "12" "SITTING" "fBodyBodyAccJerkMag-mean" -0.971715268627451
"10953" "12" "LAYING" "fBodyBodyAccJerkMag-mean" -0.962448418666667
"10954" "12" "WALKING" "fBodyBodyAccJerkMag-mean" -0.029912425338
"10955" "12" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" 0.0769968373
"10956" "12" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.3208844625
"10957" "13" "STANDING" "fBodyBodyAccJerkMag-mean" -0.981977536491228
"10958" "13" "SITTING" "fBodyBodyAccJerkMag-mean" -0.988348535306122
"10959" "13" "LAYING" "fBodyBodyAccJerkMag-mean" -0.980754385967742
"10960" "13" "WALKING" "fBodyBodyAccJerkMag-mean" -0.15211150075614
"10961" "13" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" -0.0282156656914894
"10962" "13" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.425100006545455
"10963" "18" "STANDING" "fBodyBodyAccJerkMag-mean" -0.984987073150685
"10964" "18" "SITTING" "fBodyBodyAccJerkMag-mean" -0.990407075964912
"10965" "18" "LAYING" "fBodyBodyAccJerkMag-mean" -0.988548418307692
"10966" "18" "WALKING" "fBodyBodyAccJerkMag-mean" -0.41403775125
"10967" "18" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" -0.3833987134
"10968" "18" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.574481396551724
"10969" "20" "STANDING" "fBodyBodyAccJerkMag-mean" -0.940007897123288
"10970" "20" "SITTING" "fBodyBodyAccJerkMag-mean" -0.971730462575758
"10971" "20" "LAYING" "fBodyBodyAccJerkMag-mean" -0.979695458088235
"10972" "20" "WALKING" "fBodyBodyAccJerkMag-mean" 0.0545269493972549
"10973" "20" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" 0.0137917152644444
"10974" "20" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.215014031556863
"10975" "24" "STANDING" "fBodyBodyAccJerkMag-mean" -0.972251355217391
"10976" "24" "SITTING" "fBodyBodyAccJerkMag-mean" -0.984469962941177
"10977" "24" "LAYING" "fBodyBodyAccJerkMag-mean" -0.983108084305556
"10978" "24" "WALKING" "fBodyBodyAccJerkMag-mean" -0.418641046896552
"10979" "24" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean" -0.200830137109091
"10980" "24" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean" -0.429800778813559
"10981" "1" "STANDING" "fBodyBodyAccJerkMag-std" -0.992536003396226
"10982" "1" "SITTING" "fBodyBodyAccJerkMag-std" -0.981606177446808
"10983" "1" "LAYING" "fBodyBodyAccJerkMag-std" -0.9218039756
"10984" "1" "WALKING" "fBodyBodyAccJerkMag-std" -0.103492403002105
"10985" "1" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.104052260726531
"10986" "1" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.533059853773585
"10987" "3" "STANDING" "fBodyBodyAccJerkMag-std" -0.94820681442623
"10988" "3" "SITTING" "fBodyBodyAccJerkMag-std" -0.966568852884615
"10989" "3" "LAYING" "fBodyBodyAccJerkMag-std" -0.975305377903226
"10990" "3" "WALKING" "fBodyBodyAccJerkMag-std" -0.0898519904044828
"10991" "3" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.159102288018367
"10992" "3" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.48060920220339
"10993" "5" "STANDING" "fBodyBodyAccJerkMag-std" -0.943601960178571
"10994" "5" "SITTING" "fBodyBodyAccJerkMag-std" -0.966545323409091
"10995" "5" "LAYING" "fBodyBodyAccJerkMag-std" -0.976381934807692
"10996" "5" "WALKING" "fBodyBodyAccJerkMag-std" -0.305685376071429
"10997" "5" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.089735699787234
"10998" "5" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.378616675957447
"10999" "6" "STANDING" "fBodyBodyAccJerkMag-std" -0.95538157877193
"11000" "6" "SITTING" "fBodyBodyAccJerkMag-std" -0.947304700363636
"11001" "6" "LAYING" "fBodyBodyAccJerkMag-std" -0.951552664035088
"11002" "6" "WALKING" "fBodyBodyAccJerkMag-std" -0.0964999702982456
"11003" "6" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.15480886140625
"11004" "6" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.177734840922353
"11005" "7" "STANDING" "fBodyBodyAccJerkMag-std" -0.969092161886792
"11006" "7" "SITTING" "fBodyBodyAccJerkMag-std" -0.9684948675
"11007" "7" "LAYING" "fBodyBodyAccJerkMag-std" -0.965359228076923
"11008" "7" "WALKING" "fBodyBodyAccJerkMag-std" -0.022138358
"11009" "7" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.107856840302128
"11010" "7" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.497441363137255
"11011" "8" "STANDING" "fBodyBodyAccJerkMag-std" -0.979135440925926
"11012" "8" "SITTING" "fBodyBodyAccJerkMag-std" -0.97932021173913
"11013" "8" "LAYING" "fBodyBodyAccJerkMag-std" -0.963791094259259
"11014" "8" "WALKING" "fBodyBodyAccJerkMag-std" -0.276436130125
"11015" "8" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.134734731236842
"11016" "8" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.379266499780488
"11017" "11" "STANDING" "fBodyBodyAccJerkMag-std" -0.98802123106383
"11018" "11" "SITTING" "fBodyBodyAccJerkMag-std" -0.972289134150943
"11019" "11" "LAYING" "fBodyBodyAccJerkMag-std" -0.975126531403509
"11020" "11" "WALKING" "fBodyBodyAccJerkMag-std" -0.41744681559322
"11021" "11" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.173661753717391
"11022" "11" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.513703461481481
"11023" "14" "STANDING" "fBodyBodyAccJerkMag-std" -0.969677515666667
"11024" "14" "SITTING" "fBodyBodyAccJerkMag-std" -0.972959409444444
"11025" "14" "LAYING" "fBodyBodyAccJerkMag-std" -0.963607433921569
"11026" "14" "WALKING" "fBodyBodyAccJerkMag-std" -0.453426008983051
"11027" "14" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.194263424111111
"11028" "14" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.409847649281481
"11029" "15" "STANDING" "fBodyBodyAccJerkMag-std" -0.980184086603774
"11030" "15" "SITTING" "fBodyBodyAccJerkMag-std" -0.983276251694915
"11031" "15" "LAYING" "fBodyBodyAccJerkMag-std" -0.972530077916667
"11032" "15" "WALKING" "fBodyBodyAccJerkMag-std" -0.342411927851852
"11033" "15" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.1505077506
"11034" "15" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.391313399375
"11035" "16" "STANDING" "fBodyBodyAccJerkMag-std" -0.985912716923077
"11036" "16" "SITTING" "fBodyBodyAccJerkMag-std" -0.982190554782609
"11037" "16" "LAYING" "fBodyBodyAccJerkMag-std" -0.98724716
"11038" "16" "WALKING" "fBodyBodyAccJerkMag-std" -0.441447754509804
"11039" "16" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.0919623368021277
"11040" "16" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.51993124
"11041" "17" "STANDING" "fBodyBodyAccJerkMag-std" -0.989472086666667
"11042" "17" "SITTING" "fBodyBodyAccJerkMag-std" -0.99031962640625
"11043" "17" "LAYING" "fBodyBodyAccJerkMag-std" -0.979657231408451
"11044" "17" "WALKING" "fBodyBodyAccJerkMag-std" -0.211231860180328
"11045" "17" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.236538515947826
"11046" "17" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.437383107916667
"11047" "19" "STANDING" "fBodyBodyAccJerkMag-std" -0.979179149452055
"11048" "19" "SITTING" "fBodyBodyAccJerkMag-std" -0.983687272739726
"11049" "19" "LAYING" "fBodyBodyAccJerkMag-std" -0.979452188433735
"11050" "19" "WALKING" "fBodyBodyAccJerkMag-std" -0.0222869586038462
"11051" "19" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.316346415348718
"11052" "19" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.43467125
"11053" "21" "STANDING" "fBodyBodyAccJerkMag-std" -0.97192611741573
"11054" "21" "SITTING" "fBodyBodyAccJerkMag-std" -0.986991549529412
"11055" "21" "LAYING" "fBodyBodyAccJerkMag-std" -0.977604878888889
"11056" "21" "WALKING" "fBodyBodyAccJerkMag-std" -0.0186734409634615
"11057" "21" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.06320531452
"11058" "21" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.47772185
"11059" "22" "STANDING" "fBodyBodyAccJerkMag-std" -0.95665395968254
"11060" "22" "SITTING" "fBodyBodyAccJerkMag-std" -0.967026275967742
"11061" "22" "LAYING" "fBodyBodyAccJerkMag-std" -0.955635614444444
"11062" "22" "WALKING" "fBodyBodyAccJerkMag-std" 0.158286745226087
"11063" "22" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.118530349166667
"11064" "22" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.151299835619048
"11065" "23" "STANDING" "fBodyBodyAccJerkMag-std" -0.9750536875
"11066" "23" "SITTING" "fBodyBodyAccJerkMag-std" -0.972117016617647
"11067" "23" "LAYING" "fBodyBodyAccJerkMag-std" -0.986540200694444
"11068" "23" "WALKING" "fBodyBodyAccJerkMag-std" -0.0457372334118644
"11069" "23" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.2244805035
"11070" "23" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.454324844901961
"11071" "25" "STANDING" "fBodyBodyAccJerkMag-std" -0.982083315
"11072" "25" "SITTING" "fBodyBodyAccJerkMag-std" -0.987618801076923
"11073" "25" "LAYING" "fBodyBodyAccJerkMag-std" -0.963601212876712
"11074" "25" "WALKING" "fBodyBodyAccJerkMag-std" -0.51900424972973
"11075" "25" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.502224768103448
"11076" "25" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.703433692615385
"11077" "26" "STANDING" "fBodyBodyAccJerkMag-std" -0.981129312702703
"11078" "26" "SITTING" "fBodyBodyAccJerkMag-std" -0.989521272820513
"11079" "26" "LAYING" "fBodyBodyAccJerkMag-std" -0.987901463289474
"11080" "26" "WALKING" "fBodyBodyAccJerkMag-std" -0.268948465423729
"11081" "26" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.067941075972
"11082" "26" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.393715352181818
"11083" "27" "STANDING" "fBodyBodyAccJerkMag-std" -0.983022277625
"11084" "27" "SITTING" "fBodyBodyAccJerkMag-std" -0.988531651142857
"11085" "27" "LAYING" "fBodyBodyAccJerkMag-std" -0.988174859594595
"11086" "27" "WALKING" "fBodyBodyAccJerkMag-std" -0.279732022017544
"11087" "27" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.113625944990909
"11088" "27" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.473011558823529
"11089" "28" "STANDING" "fBodyBodyAccJerkMag-std" -0.954963155316456
"11090" "28" "SITTING" "fBodyBodyAccJerkMag-std" -0.970823336388889
"11091" "28" "LAYING" "fBodyBodyAccJerkMag-std" -0.972336128625
"11092" "28" "WALKING" "fBodyBodyAccJerkMag-std" -0.436273009814815
"11093" "28" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.0883598523695652
"11094" "28" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.374495907647059
"11095" "29" "STANDING" "fBodyBodyAccJerkMag-std" -0.990327934615385
"11096" "29" "SITTING" "fBodyBodyAccJerkMag-std" -0.989822909333333
"11097" "29" "LAYING" "fBodyBodyAccJerkMag-std" -0.994366667681159
"11098" "29" "WALKING" "fBodyBodyAccJerkMag-std" -0.169506499226415
"11099" "29" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.0797714324854167
"11100" "29" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.280583556530612
"11101" "30" "STANDING" "fBodyBodyAccJerkMag-std" -0.946639846949153
"11102" "30" "SITTING" "fBodyBodyAccJerkMag-std" -0.985294959032258
"11103" "30" "LAYING" "fBodyBodyAccJerkMag-std" -0.968087778
"11104" "30" "WALKING" "fBodyBodyAccJerkMag-std" -0.366537416615385
"11105" "30" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.133124304612577
"11106" "30" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.580878133230769
"11107" "2" "STANDING" "fBodyBodyAccJerkMag-std" -0.97516046
"11108" "2" "SITTING" "fBodyBodyAccJerkMag-std" -0.984124185869565
"11109" "2" "LAYING" "fBodyBodyAccJerkMag-std" -0.984568489166667
"11110" "2" "WALKING" "fBodyBodyAccJerkMag-std" -0.164091969449153
"11111" "2" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.227480732542553
"11112" "2" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.2604238389625
"11113" "4" "STANDING" "fBodyBodyAccJerkMag-std" -0.96003249875
"11114" "4" "SITTING" "fBodyBodyAccJerkMag-std" -0.9615845194
"11115" "4" "LAYING" "fBodyBodyAccJerkMag-std" -0.958037119259259
"11116" "4" "WALKING" "fBodyBodyAccJerkMag-std" -0.320458701
"11117" "4" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.280426776955556
"11118" "4" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.497324087307692
"11119" "9" "STANDING" "fBodyBodyAccJerkMag-std" -0.963593159555556
"11120" "9" "SITTING" "fBodyBodyAccJerkMag-std" -0.9493949814
"11121" "9" "LAYING" "fBodyBodyAccJerkMag-std" -0.9550947122
"11122" "9" "WALKING" "fBodyBodyAccJerkMag-std" -0.322337536730769
"11123" "9" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.0705526138333333
"11124" "9" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.484935752040816
"11125" "10" "STANDING" "fBodyBodyAccJerkMag-std" -0.952105964545455
"11126" "10" "SITTING" "fBodyBodyAccJerkMag-std" -0.983266741481482
"11127" "10" "LAYING" "fBodyBodyAccJerkMag-std" -0.965377553448276
"11128" "10" "WALKING" "fBodyBodyAccJerkMag-std" 0.0502087634986792
"11129" "10" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.0380266696789474
"11130" "10" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.334365043829787
"11131" "12" "STANDING" "fBodyBodyAccJerkMag-std" -0.964145595245902
"11132" "12" "SITTING" "fBodyBodyAccJerkMag-std" -0.972951443333333
"11133" "12" "LAYING" "fBodyBodyAccJerkMag-std" -0.961653004
"11134" "12" "WALKING" "fBodyBodyAccJerkMag-std" -0.013953908696
"11135" "12" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.0420631251108696
"11136" "12" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.346565141730769
"11137" "13" "STANDING" "fBodyBodyAccJerkMag-std" -0.980621262631579
"11138" "13" "SITTING" "fBodyBodyAccJerkMag-std" -0.988332303469388
"11139" "13" "LAYING" "fBodyBodyAccJerkMag-std" -0.978044349516129
"11140" "13" "WALKING" "fBodyBodyAccJerkMag-std" -0.113591923723684
"11141" "13" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.0709893839055319
"11142" "13" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.491090809090909
"11143" "18" "STANDING" "fBodyBodyAccJerkMag-std" -0.986277356712329
"11144" "18" "SITTING" "fBodyBodyAccJerkMag-std" -0.991044297894737
"11145" "18" "LAYING" "fBodyBodyAccJerkMag-std" -0.989710656769231
"11146" "18" "WALKING" "fBodyBodyAccJerkMag-std" -0.444453486071429
"11147" "18" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.386565072363636
"11148" "18" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.587926077068965
"11149" "20" "STANDING" "fBodyBodyAccJerkMag-std" -0.936025033013699
"11150" "20" "SITTING" "fBodyBodyAccJerkMag-std" -0.972597744242424
"11151" "20" "LAYING" "fBodyBodyAccJerkMag-std" -0.979565196911765
"11152" "20" "WALKING" "fBodyBodyAccJerkMag-std" -0.0310650270227451
"11153" "20" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" 0.0790379799133333
"11154" "20" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.280450026862745
"11155" "24" "STANDING" "fBodyBodyAccJerkMag-std" -0.973195509565217
"11156" "24" "SITTING" "fBodyBodyAccJerkMag-std" -0.98561372
"11157" "24" "LAYING" "fBodyBodyAccJerkMag-std" -0.98328511625
"11158" "24" "WALKING" "fBodyBodyAccJerkMag-std" -0.40297998362069
"11159" "24" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std" -0.0827554911536364
"11160" "24" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std" -0.45964779779661
"11161" "1" "STANDING" "fBodyBodyGyroMag-mean" -0.984617623396226
"11162" "1" "SITTING" "fBodyBodyGyroMag-mean" -0.958435589361702
"11163" "1" "LAYING" "fBodyBodyGyroMag-mean" -0.8621901854
"11164" "1" "WALKING" "fBodyBodyGyroMag-mean" -0.199252568986316
"11165" "1" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.185720285744898
"11166" "1" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.325961457396226
"11167" "3" "STANDING" "fBodyBodyGyroMag-mean" -0.913682362622951
"11168" "3" "SITTING" "fBodyBodyGyroMag-mean" -0.946664943653846
"11169" "3" "LAYING" "fBodyBodyGyroMag-mean" -0.96458672483871
"11170" "3" "WALKING" "fBodyBodyGyroMag-mean" -0.569755772241379
"11171" "3" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.332376629371429
"11172" "3" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.514211583728814
"11173" "5" "STANDING" "fBodyBodyGyroMag-mean" -0.904543921607143
"11174" "5" "SITTING" "fBodyBodyGyroMag-mean" -0.944760322045455
"11175" "5" "LAYING" "fBodyBodyGyroMag-mean" -0.968257068846154
"11176" "5" "WALKING" "fBodyBodyGyroMag-mean" -0.484262828928571
"11177" "5" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.349338414731915
"11178" "5" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.392564530851064
"11179" "6" "STANDING" "fBodyBodyGyroMag-mean" -0.926664297017544
"11180" "6" "SITTING" "fBodyBodyGyroMag-mean" -0.929725679272727
"11181" "6" "LAYING" "fBodyBodyGyroMag-mean" -0.930153639473684
"11182" "6" "WALKING" "fBodyBodyGyroMag-mean" -0.329681123368421
"11183" "6" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.0143735434
"11184" "6" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.230627015078431
"11185" "7" "STANDING" "fBodyBodyGyroMag-mean" -0.93870498490566
"11186" "7" "SITTING" "fBodyBodyGyroMag-mean" -0.933081955208333
"11187" "7" "LAYING" "fBodyBodyGyroMag-mean" -0.941130719230769
"11188" "7" "WALKING" "fBodyBodyGyroMag-mean" -0.192909765467895
"11189" "7" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.255045057404255
"11190" "7" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.533982945882353
"11191" "8" "STANDING" "fBodyBodyGyroMag-mean" -0.964564224074074
"11192" "8" "SITTING" "fBodyBodyGyroMag-mean" -0.965806789347826
"11193" "8" "LAYING" "fBodyBodyGyroMag-mean" -0.944528950555556
"11194" "8" "WALKING" "fBodyBodyGyroMag-mean" -0.301241848645833
"11195" "8" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.00036272967368421
"11196" "8" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.229610952609756
"11197" "11" "STANDING" "fBodyBodyGyroMag-mean" -0.982576519787234
"11198" "11" "SITTING" "fBodyBodyGyroMag-mean" -0.969799951132076
"11199" "11" "LAYING" "fBodyBodyGyroMag-mean" -0.967093356491228
"11200" "11" "WALKING" "fBodyBodyGyroMag-mean" -0.610222628813559
"11201" "11" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.456170108913043
"11202" "11" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.55009966
"11203" "14" "STANDING" "fBodyBodyGyroMag-mean" -0.944405563833333
"11204" "14" "SITTING" "fBodyBodyGyroMag-mean" -0.963320540555556
"11205" "14" "LAYING" "fBodyBodyGyroMag-mean" -0.930151731176471
"11206" "14" "WALKING" "fBodyBodyGyroMag-mean" -0.311386449661017
"11207" "14" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.0787568406777778
"11208" "14" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" 0.0488588668185185
"11209" "15" "STANDING" "fBodyBodyGyroMag-mean" -0.956733900188679
"11210" "15" "SITTING" "fBodyBodyGyroMag-mean" -0.973762179830509
"11211" "15" "LAYING" "fBodyBodyGyroMag-mean" -0.946812642361111
"11212" "15" "WALKING" "fBodyBodyGyroMag-mean" -0.489166383703704
"11213" "15" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.373898631190476
"11214" "15" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.45369356625
"11215" "16" "STANDING" "fBodyBodyGyroMag-mean" -0.975448632179487
"11216" "16" "SITTING" "fBodyBodyGyroMag-mean" -0.954060994347826
"11217" "16" "LAYING" "fBodyBodyGyroMag-mean" -0.970249638857143
"11218" "16" "WALKING" "fBodyBodyGyroMag-mean" -0.669228540784314
"11219" "16" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.488253939574468
"11220" "16" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.630546675490196
"11221" "17" "STANDING" "fBodyBodyGyroMag-mean" -0.984291131538461
"11222" "17" "SITTING" "fBodyBodyGyroMag-mean" -0.98336929234375
"11223" "17" "LAYING" "fBodyBodyGyroMag-mean" -0.969014444788732
"11224" "17" "WALKING" "fBodyBodyGyroMag-mean" -0.518618058688525
"11225" "17" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" -0.40943875826087
"11226" "17" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.504066956875
"11227" "19" "STANDING" "fBodyBodyGyroMag-mean" -0.958578129589041
"11228" "19" "SITTING" "fBodyBodyGyroMag-mean" -0.964238768493151
"11229" "19" "LAYING" "fBodyBodyGyroMag-mean" -0.965624724457831
"11230" "19" "WALKING" "fBodyBodyGyroMag-mean" -0.0952460452365385
"11231" "19" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean" 0.203979764835897
"11232" "19" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean" -0.28884026785
"11233" "21" "STANDING" "fBodyBodyGyroMag-mean" -0.956723022359551
"11234" "21" "SITTING" "fBodyBodyGyroMag-mean" -0.977839702352941
"11235" "21" "LAYING" "fBodyBodyGyroMag-mean" -0.962349012888889
"11236" "21" "WALKING" "fBodyBodyGyroMag-mean" -0.409516081153846
